  USAF  WBAN YR--MODAHRMN DIR SPD GUS CLG SKC L M H  VSB MW MW MW MW AW AW AW AW W TEMP DEWP    SLP   ALT    STP MAX MIN PCP01 PCP06 PCP24 PCPXX SD
066700 99999 201712250250 160   7 ***   5 *** * * *  4.4 ** ** ** ** ** ** ** ** *   32   30 ****** 30.30 ****** *** *** ***** ***** ***** ***** ** 
066700 99999 201712250300 200   5 ***   5 OVC * * *  4.4 10 ** ** ** ** ** ** ** 2   33   31 1028.5 *****  975.4 *** ***  0.00 ***** ***** ***** ** 
066700 99999 201712250320 180   7 ***   5 *** * * *  4.4 ** ** ** ** ** ** ** ** *   32   30 ****** 30.30 ****** *** *** ***** ***** ***** ***** ** 
066700 99999 201712250350 210   6 ***   5 *** * * *  4.4 ** ** ** ** ** ** ** ** *   32   30 ****** 30.30 ****** *** *** ***** ***** ***** ***** ** 
066700 99999 201712250400 200   6 *** *** *** * * * **** ** ** ** ** ** ** ** ** *   32   30 1028.2 *****  975.1 *** ***  0.00 ***** ***** ***** ** 
066700 99999 201712250420 180   5 ***   5 *** * * *  4.4 ** ** ** ** ** ** ** ** *   32   30 ****** 30.30 ****** *** *** ***** ***** ***** ***** ** 
066700 99999 201712250450 160   6 ***   6 *** * * *  4.4 ** ** ** ** ** ** ** ** *   32   30 ****** 30.27 ****** *** *** ***** ***** ***** ***** ** 
066700 99999 201712250500 170   7 *** *** *** * * * **** ** ** ** ** ** ** ** ** *   32   30 1027.9 *****  974.8 *** ***  0.00 ***** ***** ***** ** 
066700 99999 201712250520 160   6 ***   5 *** * * *  3.8 ** ** ** ** ** ** ** ** *   32   30 ****** 30.27 ****** *** *** ***** ***** ***** ***** ** 
066700 99999 201712250550 170   6 ***   5 *** * * *  3.8 ** ** ** ** ** ** ** ** *   32   30 ****** 30.27 ****** *** *** ***** ***** ***** ***** ** 
066700 99999 201712250600 180   6 ***   5 OVC * * *  3.8 10 ** ** ** ** ** ** ** 2   32   30 1027.5 *****  974.4 ***  32  0.00 *****  0.00  0.00 ** 
066700 99999 201712250620 200   6 ***   5 *** * * *  3.8 ** ** ** ** ** ** ** ** *   32   30 ****** 30.27 ****** *** *** ***** ***** ***** ***** ** 
066700 99999 201712250650 990   5 ***   5 *** * * *  3.8 ** ** ** ** ** ** ** ** *   32   28 ****** 30.27 ****** *** *** ***** ***** ***** ***** ** 
066700 99999 201712250700 180   7 *** *** *** * * * **** ** ** ** ** ** ** ** ** *   32   30 1027.1 *****  974.0 *** ***  0.00 ***** ***** ***** ** 
066700 99999 201712250720 180   6 ***   5 *** * * *  3.1 10 ** ** ** ** ** ** ** *   30   28 ****** 30.27 ****** *** *** ***** ***** ***** ***** ** 
066700 99999 201712250750 190   5 ***   5 *** * * *  3.1 10 ** ** ** ** ** ** ** *   30   28 ****** 30.24 ****** *** *** ***** ***** ***** ***** ** 
066700 99999 201712250800 200   5 *** *** *** * * * **** ** ** ** ** ** ** ** ** *   31   29 1027.0 *****  973.8 *** ***  0.00 ***** ***** ***** ** 
066700 99999 201712250820 220   5 ***   5 *** * * *  3.1 10 ** ** ** ** ** ** ** *   30   28 ****** 30.24 ****** *** *** ***** ***** ***** ***** ** 
066700 99999 201712250850 170   5 ***   5 *** * * *  3.1 10 ** ** ** ** ** ** ** *   32   28 ****** 30.24 ****** *** *** ***** ***** ***** ***** ** 
066700 99999 201712250900 190   6 ***   5 BKN * * *  3.1 10 ** ** ** ** ** ** ** 2   31   29 1026.6 *****  973.5 *** ***  0.00 ***** ***** ***** ** 
066700 99999 201712250920 990   7 ***   5 *** * * *  3.1 10 ** ** ** ** ** ** ** *   32   30 ****** 30.24 ****** *** *** ***** ***** ***** ***** ** 
066700 99999 201712250950 170   6 ***   5 *** * * *  3.1 10 ** ** ** ** ** ** ** *   32   28 ****** 30.24 ****** *** *** ***** ***** ***** ***** ** 
066700 99999 201712251000 140   5 *** *** *** * * * **** ** ** ** ** ** ** ** ** *   32   30 1026.4 *****  973.3 *** ***  0.00 ***** ***** ***** ** 
066700 99999 201712251020 990   5 ***   5 *** * * *  3.1 10 ** ** ** ** ** ** ** *   32   30 ****** 30.21 ****** *** *** ***** ***** ***** ***** ** 
066700 99999 201712251050 150   5 ***   5 *** * * *  3.1 10 ** ** ** ** ** ** ** *   32   30 ****** 30.21 ****** *** *** ***** ***** ***** ***** ** 
066700 99999 201712251100 140   5 *** *** *** * * * **** ** ** ** ** ** ** ** ** *   33   31 1025.3 *****  972.4 *** ***  0.00 ***** ***** ***** ** 
066700 99999 201712251120 160   5 ***   6 *** * * *  3.1 10 ** ** ** ** ** ** ** *   34   30 ****** 30.18 ****** *** *** ***** ***** ***** ***** ** 
066700 99999 201712251150 990   3 ***   6 *** * * *  3.1 10 ** ** ** ** ** ** ** *   34   30 ****** 30.18 ****** *** *** ***** ***** ***** ***** ** 
066700 99999 201712251200 210   5 ***   6 BKN * * *  3.1 10 ** ** ** ** ** ** ** 2   33   31 1024.1 *****  971.3 *** ***  0.00  0.00 ***** ***** ** 
066700 99999 201712251220 990   6 ***   7 *** * * *  3.1 10 ** ** ** ** ** ** ** *   34   30 ****** 30.15 ****** *** *** ***** ***** ***** ***** ** 
066700 99999 201712251250 990   5 ***   7 *** * * *  3.1 10 ** ** ** ** ** ** ** *   34   30 ****** 30.15 ****** *** *** ***** ***** ***** ***** ** 
066700 99999 201712251300 190   3 *** *** *** * * * **** ** ** ** ** ** ** ** ** *   36   31 1022.7 *****  970.2 *** ***  0.00 ***** ***** ***** ** 
066700 99999 201712251320 990   3 ***   6 *** * * *  3.1 10 ** ** ** ** ** ** ** *   36   32 ****** 30.12 ****** *** *** ***** ***** ***** ***** ** 
066700 99999 201712251350 120   3 ***   9 *** * * *  3.1 10 ** ** ** ** ** ** ** *   34   30 ****** 30.12 ****** *** *** ***** ***** ***** ***** ** 
066700 99999 201712251400 120   2 *** *** *** * * * **** ** ** ** ** ** ** ** ** *   34   31 1022.2 *****  969.6 *** ***  0.00 ***** ***** ***** ** 
066700 99999 201712251420 990   2 *** 250 *** * * *  3.1 10 ** ** ** ** ** ** ** *   36   30 ****** 30.12 ****** *** *** ***** ***** ***** ***** ** 
066700 99999 201712251450 130   5 *** 250 *** * * *  3.1 10 ** ** ** ** ** ** ** *   34   30 ****** 30.09 ****** *** *** ***** ***** ***** ***** ** 
066700 99999 201712251500 140   6 *** 246 BKN * * *  3.1 10 ** ** ** ** ** ** ** 2   34   32 1021.7 *****  969.1 *** ***  0.00 ***** ***** ***** ** 
066700 99999 201712251520 140   5 ***   5 *** * * *  3.1 10 ** ** ** ** ** ** ** *   34   32 ****** 30.09 ****** *** *** ***** ***** ***** ***** ** 
066700 99999 201712251550 190   5 ***   4 *** * * *  2.5 10 ** ** ** ** ** ** ** *   32   30 ****** 30.09 ****** *** *** ***** ***** ***** ***** ** 
066700 99999 201712251600 200   3 *** *** *** * * * **** ** ** ** ** ** ** ** ** *   32   31 1021.4 *****  968.6 *** ***  0.00 ***** ***** ***** ** 
066700 99999 201712251620 990   2 ***   4 *** * * *  2.8 10 ** ** ** ** ** ** ** *   32   30 ****** 30.09 ****** *** *** ***** ***** ***** ***** ** 
066700 99999 201712251650 990   1 ***   4 *** * * *  3.1 10 ** ** ** ** ** ** ** *   32   30 ****** 30.09 ****** *** *** ***** ***** ***** ***** ** 
066700 99999 201712251700 230   3 *** *** *** * * * **** ** ** ** ** ** ** ** ** *   33   31 1021.0 *****  968.3 *** ***  0.00 ***** ***** ***** ** 
066700 99999 201712251720 990   5 ***   4 *** * * *  3.1 10 ** ** ** ** ** ** ** *   32   30 ****** 30.06 ****** *** *** ***** ***** ***** ***** ** 
066700 99999 201712251750 210   5 ***   3 *** * * *  2.8 10 ** ** ** ** ** ** ** *   32   30 ****** 30.06 ****** *** *** ***** ***** ***** ***** ** 
066700 99999 201712251800 230   3 ***   3 OVC * * *  2.8 10 ** ** ** ** ** ** ** 2   32   31 1020.8 *****  968.0  36 ***  0.00 ***** *****  0.00 ** 
066700 99999 201712251820 990   3 ***   3 *** * * *  2.3 10 ** ** ** ** ** ** ** *   32   30 ****** 30.06 ****** *** *** ***** ***** ***** ***** ** 
066700 99999 201712251850 990   1 ***   2 *** * * *  1.1 10 ** ** ** ** ** ** ** *   32   30 ****** 30.06 ****** *** *** ***** ***** ***** ***** ** 
066700 99999 201712251900 210   3 *** *** *** * * * **** ** ** ** ** ** ** ** ** *   32   31 1020.5 *****  967.7 *** ***  0.00 ***** ***** ***** ** 
066700 99999 201712251920 240   3 ***   2 *** * * *  0.9 10 ** ** ** ** ** ** ** *   32   30 ****** 30.06 ****** *** *** ***** ***** ***** ***** ** 
066700 99999 201712251950 990   5 ***   2 *** * * *  0.8 10 ** ** ** ** ** ** ** *   30   30 ****** 30.06 ****** *** *** ***** ***** ***** ***** ** 
066700 99999 201712252000 190   3 *** *** *** * * * **** ** ** ** ** ** ** ** ** *   31   30 1020.2 *****  967.4 *** ***  0.00 ***** ***** ***** ** 
066700 99999 201712252020 990   6 ***   2 *** * * *  1.4 10 ** ** ** ** ** ** ** *   30   30 ****** 30.03 ****** *** *** ***** ***** ***** ***** ** 
066700 99999 201712252050 180   7 ***   2 *** * * *  2.2 10 ** ** ** ** ** ** ** *   30   30 ****** 30.03 ****** *** *** ***** ***** ***** ***** ** 
066700 99999 201712252100 190   5 ***   2 OVC * * *  2.2 10 ** ** ** ** ** ** ** 2   32   31 1019.7 *****  967.0 *** ***  0.00 ***** ***** ***** ** 
066700 99999 201712252120 180   5 ***   2 *** * * *  2.8 10 ** ** ** ** ** ** ** *   30   30 ****** 30.03 ****** *** *** ***** ***** ***** ***** ** 
066700 99999 201712252150 170   7 ***   3 *** * * *  2.5 10 ** ** ** ** ** ** ** *   30   28 ****** 30.03 ****** *** *** ***** ***** ***** ***** ** 
066700 99999 201712252200 160   6 *** *** *** * * * **** ** ** ** ** ** ** ** ** *   32   30 1019.3 *****  966.6 *** ***  0.00 ***** ***** ***** ** 
066700 99999 201712252220 150   7 *** *** *** * * *  2.5 10 ** ** ** ** ** ** ** *   30   30 ****** 30.03 ****** *** *** ***** ***** ***** ***** ** 
066700 99999 201712252250 160   6 *** *** *** * * *  1.9 10 ** ** ** ** ** ** ** *   30   30 ****** 30.00 ****** *** *** ***** ***** ***** ***** ** 
066700 99999 201712252300 150   7 *** *** *** * * * **** ** ** ** ** ** ** ** ** *   31   30 1018.6 *****  965.8 *** ***  0.00 ***** ***** ***** ** 
066700 99999 201712252320 160   9 *** *** *** * * *  1.2 10 ** ** ** ** ** ** ** *   30   28 ****** 30.00 ****** *** *** ***** ***** ***** ***** ** 
066700 99999 201712252350 130   8 *** *** *** * * *  1.2 10 ** ** ** ** ** ** ** *   30   28 ****** 30.00 ****** *** *** ***** ***** ***** ***** ** 
066700 99999 201712260000 150   7 *** 722 SCT * * *  1.2 10 ** ** ** ** ** ** ** 1   30   29 1018.2 *****  965.4 *** ***  0.00  0.00 ***** ***** ** 
066700 99999 201712260050 140   7 *** *** *** * * *  1.2 40 ** ** ** ** ** ** ** *   30   30 ****** 29.97 ****** *** *** ***** ***** ***** ***** ** 
066700 99999 201712260100 140   5 *** *** *** * * * **** ** ** ** ** ** ** ** ** *   31   30 1017.3 *****  964.6 *** ***  0.00 ***** ***** ***** ** 
066700 99999 201712260120 160   5 *** *** *** * * *  2.5 10 ** ** ** ** ** ** ** *   28   28 ****** 29.97 ****** *** *** ***** ***** ***** ***** ** 
066700 99999 201712260150 150   5 *** *** *** * * *  0.4 48 ** ** ** ** ** ** ** *   28   28 ****** 29.94 ****** *** *** ***** ***** ***** ***** ** 
066700 99999 201712260200 160   2 *** *** *** * * * **** ** ** ** ** ** ** ** ** *   29   28 1016.7 *****  963.8 *** ***  0.00 ***** ***** ***** ** 
066700 99999 201712260220 130   3 *** *** *** * * *  0.5 11 ** ** ** ** ** ** ** *   28   27 ****** 29.94 ****** *** *** ***** ***** ***** ***** ** 
066700 99999 201712260250 130   3 ***   2 OBS * * *  0.2 11 ** ** ** ** ** ** ** *   28   28 ****** 29.91 ****** *** *** ***** ***** ***** ***** ** 
066700 99999 201712260300 150   5 ***   4 OBS * * *  0.2 49 ** ** ** ** ** ** ** 4   30   30 1015.9 *****  963.1 *** ***  0.00 ***** ***** ***** ** 
066700 99999 201712260320 990   1 ***   1 OBS * * *  0.2 48 ** ** ** ** ** ** ** *   30   28 ****** 29.91 ****** *** *** ***** ***** ***** ***** ** 
066700 99999 201712260350 060   2 ***   1 OBS * * *  0.2 48 ** ** ** ** ** ** ** *   28   28 ****** 29.91 ****** *** *** ***** ***** ***** ***** ** 
066700 99999 201712260400 050   1 *** *** *** * * * **** ** ** ** ** ** ** ** ** *   29   29 1015.3 *****  962.5 *** ***  0.00 ***** ***** ***** ** 
066700 99999 201712260420 ***   0 ***   1 OBS * * *  0.2 48 ** ** ** ** ** ** ** *   28   28 ****** 29.88 ****** *** *** ***** ***** ***** ***** ** 
066700 99999 201712260450 100   1 ***   1 OBS * * *  0.2 48 ** ** ** ** ** ** ** *   28   28 ****** 29.88 ****** *** *** ***** ***** ***** ***** ** 
066700 99999 201712260500 070   2 *** *** *** * * * **** ** ** ** ** ** ** ** ** *   29   29 1015.0 *****  962.2 *** ***  0.00 ***** ***** ***** ** 
066700 99999 201712260520 990   3 ***   1 OBS * * *  0.2 48 ** ** ** ** ** ** ** *   30   28 ****** 29.88 ****** *** *** ***** ***** ***** ***** ** 
066700 99999 201712260550 090   5 ***   1 OBS * * *  0.2 48 ** ** ** ** ** ** ** *   28   28 ****** 29.88 ****** *** *** ***** ***** ***** ***** ** 
066700 99999 201712260600 120   3 ***   4 OBS * * *  0.2 49 ** ** ** ** ** ** ** 4   29   29 1014.5 *****  961.8 ***  29  0.00 *****  0.00  0.00 ** 
066700 99999 201712260620 130   7 ***   1 OBS * * *  0.3 48 ** ** ** ** ** ** ** *   30   28 ****** 29.85 ****** *** *** ***** ***** ***** ***** ** 
066700 99999 201712260650 120   6 ***   2 OBS * * *  0.4 48 ** ** ** ** ** ** ** *   28   27 ****** 29.85 ****** *** *** ***** ***** ***** ***** ** 
066700 99999 201712260700 110   7 *** *** *** * * * **** ** ** ** ** ** ** ** ** *   28   28 1014.1 *****  961.3 *** ***  0.00 ***** ***** ***** ** 
066700 99999 201712260720 130   7 ***   2 *** * * *  0.9 11 ** ** ** ** ** ** ** *   28   27 ****** 29.85 ****** *** *** ***** ***** ***** ***** ** 
066700 99999 201712260750 130   8 *** 140 *** * * *  2.5 10 ** ** ** ** ** ** ** *   28   27 ****** 29.85 ****** *** *** ***** ***** ***** ***** ** 
066700 99999 201712260800 160   6 *** *** *** * * * **** ** ** ** ** ** ** ** ** *   29   28 1013.9 *****  961.2 *** ***  0.00 ***** ***** ***** ** 
066700 99999 201712260820 140   8 *** 140 *** * * *  2.5 11 ** ** ** ** ** ** ** *   28   28 ****** 29.85 ****** *** *** ***** ***** ***** ***** ** 
066700 99999 201712260850 140   7 *** 120 *** * * *  1.9 11 ** ** ** ** ** ** ** *   30   30 ****** 29.85 ****** *** *** ***** ***** ***** ***** ** 
066700 99999 201712260900 140   6 *** 118 BKN * * *  1.9 41 ** ** ** ** ** ** ** 4   32   30 1013.8 *****  961.4 *** ***  0.00 ***** ***** ***** ** 
066700 99999 201712260920 130   8 *** 100 *** * * *  5.0 ** ** ** ** ** ** ** ** *   32   30 ****** 29.85 ****** *** *** ***** ***** ***** ***** ** 
066700 99999 201712260950 150   8 ***  95 *** * * *  6.2 ** ** ** ** ** ** ** ** *   34   32 ****** 29.85 ****** *** *** ***** ***** ***** ***** ** 
066700 99999 201712261000 230   8 *** *** *** * * * **** ** ** ** ** ** ** ** ** *   40   35 1012.9 *****  961.4 *** ***  0.00 ***** ***** ***** ** 
066700 99999 201712261020 990   5 ***  95 *** * * *  6.2 ** ** ** ** ** ** ** ** *   39   36 ****** 29.85 ****** *** *** ***** ***** ***** ***** ** 
066700 99999 201712261050 990  16  29  70 *** * * *  6.2 16 ** ** ** ** ** ** ** *   41   36 ****** 29.85 ****** *** *** ***** ***** ***** ***** ** 
066700 99999 201712261100 240  17 *** *** *** * * * **** ** ** ** ** ** ** ** ** *   43   37 1012.3 *****  961.1 *** ***  0.00 ***** ***** ***** ** 
066700 99999 201712261120 240  13 ***  70 *** * * *  6.2 16 ** ** ** ** ** ** ** *   43   36 ****** 29.85 ****** *** *** ***** ***** ***** ***** ** 
066700 99999 201712261150 990   7 ***  80 *** * * *  6.2 ** ** ** ** ** ** ** ** *   43   36 ****** 29.85 ****** *** *** ***** ***** ***** ***** ** 
066700 99999 201712261200 230  10 ***  79 BKN * * * 21.9 14 ** ** ** ** ** ** ** 4   43   36 1012.6 *****  961.4 *** ***  0.00  0.00 ***** ***** ** 
066700 99999 201712261220 990   7 ***  80 *** * * *  6.2 ** ** ** ** ** ** ** ** *   43   36 ****** 29.85 ****** *** *** ***** ***** ***** ***** ** 
066700 99999 201712261250 210  10 ***  70 *** * * *  6.2 ** ** ** ** ** ** ** ** *   43   36 ****** 29.85 ****** *** *** ***** ***** ***** ***** ** 
066700 99999 201712261300 220   9 *** *** *** * * * **** ** ** ** ** ** ** ** ** *   43   35 1012.2 *****  961.0 *** ***  0.00 ***** ***** ***** ** 
066700 99999 201712261320 230   8 ***  75 *** * * *  6.2 ** ** ** ** ** ** ** ** *   43   36 ****** 29.85 ****** *** *** ***** ***** ***** ***** ** 
066700 99999 201712261350 990   7 ***  75 *** * * *  6.2 ** ** ** ** ** ** ** ** *   43   36 ****** 29.83 ****** *** *** ***** ***** ***** ***** ** 
066700 99999 201712261400 200   8 *** *** *** * * * **** ** ** ** ** ** ** ** ** *   43   35 1011.7 *****  960.5 *** ***  0.00 ***** ***** ***** ** 
066700 99999 201712261420 180   9 ***  70 *** * * *  6.2 ** ** ** ** ** ** ** ** *   43   34 ****** 29.83 ****** *** *** ***** ***** ***** ***** ** 
066700 99999 201712261450 180  10 ***  65 *** * * *  6.2 ** ** ** ** ** ** ** ** *   43   34 ****** 29.83 ****** *** *** ***** ***** ***** ***** ** 
066700 99999 201712261500 190  10 ***  79 BKN * * * 25.0 ** ** ** ** ** ** ** ** *   42   33 1011.0 *****  959.8 *** ***  0.00 ***** ***** ***** ** 
066700 99999 201712261520 170  11 ***  65 *** * * *  6.2 ** ** ** ** ** ** ** ** *   41   32 ****** 29.80 ****** *** *** ***** ***** ***** ***** ** 
066700 99999 201712261550 190   9 ***  80 *** * * *  6.2 ** ** ** ** ** ** ** ** *   41   32 ****** 29.80 ****** *** *** ***** ***** ***** ***** ** 
066700 99999 201712261600 200  10 *** *** *** * * * **** ** ** ** ** ** ** ** ** *   40   32 1010.2 *****  958.8 *** ***  0.00 ***** ***** ***** ** 
066700 99999 201712261620 190   8 *** 120 *** * * *  6.2 ** ** ** ** ** ** ** ** *   41   32 ****** 29.77 ****** *** *** ***** ***** ***** ***** ** 
066700 99999 201712261650 190   8 *** 120 *** * * *  6.2 ** ** ** ** ** ** ** ** *   39   30 ****** 29.77 ****** *** *** ***** ***** ***** ***** ** 
066700 99999 201712261700 200   7 *** *** *** * * * **** ** ** ** ** ** ** ** ** *   41   30 1009.2 *****  957.9 *** ***  0.00 ***** ***** ***** ** 
066700 99999 201712261720 990   3  15 200 *** * * *  6.2 ** ** ** ** ** ** ** ** *   39   30 ****** 29.74 ****** *** *** ***** ***** ***** ***** ** 
066700 99999 201712261750 090   3 *** *** *** * * * **** ** ** ** ** ** ** ** ** *   39   30 ****** 29.74 ****** *** *** ***** ***** ***** ***** ** 
066700 99999 201712261800 040   2 *** 226 BKN * * * 18.8 ** ** ** ** ** ** ** ** *   39   30 1008.7 *****  957.2  44 ***  0.00 ***** *****  0.00 ** 
066700 99999 201712261820 990   1 *** *** *** * * * **** ** ** ** ** ** ** ** ** *   39   30 ****** 29.74 ****** *** *** ***** ***** ***** ***** ** 
066700 99999 201712261850 990   1 *** *** *** * * * **** ** ** ** ** ** ** ** ** *   36   28 ****** 29.71 ****** *** *** ***** ***** ***** ***** ** 
066700 99999 201712261900 220   5 *** *** *** * * * **** ** ** ** ** ** ** ** ** *   37   30 1007.8 *****  956.2 *** ***  0.00 ***** ***** ***** ** 
066700 99999 201712261920 130   5 *** *** *** * * * **** ** ** ** ** ** ** ** ** *   34   28 ****** 29.68 ****** *** *** ***** ***** ***** ***** ** 
066700 99999 201712261950 140   6 *** *** *** * * * **** ** ** ** ** ** ** ** ** *   34   28 ****** 29.68 ****** *** *** ***** ***** ***** ***** ** 
066700 99999 201712262000 130   8 *** *** *** * * * **** ** ** ** ** ** ** ** ** *   36   30 1006.8 *****  955.1 *** ***  0.00 ***** ***** ***** ** 
066700 99999 201712262020 130   6 *** *** *** * * * **** ** ** ** ** ** ** ** ** *   36   28 ****** 29.65 ****** *** *** ***** ***** ***** ***** ** 
066700 99999 201712262050 160   6 *** *** *** * * * **** ** ** ** ** ** ** ** ** *   34   28 ****** 29.62 ****** *** *** ***** ***** ***** ***** ** 
066700 99999 201712262100 150   5 *** 207 BKN * * * 18.8 ** ** ** ** ** ** ** ** *   32   29 1005.6 *****  953.6 *** ***  0.00 ***** ***** ***** ** 
066700 99999 201712262120 170   6 *** *** *** * * * **** ** ** ** ** ** ** ** ** *   32   28 ****** 29.62 ****** *** *** ***** ***** ***** ***** ** 
066700 99999 201712262150 170   2 *** *** *** * * * **** ** ** ** ** ** ** ** ** *   32   28 ****** 29.59 ****** *** *** ***** ***** ***** ***** ** 
066700 99999 201712262200 180   3 *** *** *** * * * **** ** ** ** ** ** ** ** ** *   32   29 1004.3 *****  952.4 *** ***  0.00 ***** ***** ***** ** 
066700 99999 201712262220 990   1 *** *** *** * * * **** ** ** ** ** ** ** ** ** *   30   27 ****** 29.59 ****** *** *** ***** ***** ***** ***** ** 
066700 99999 201712262250 990   2 *** *** *** * * * **** ** ** ** ** ** ** ** ** *   30   25 ****** 29.56 ****** *** *** ***** ***** ***** ***** ** 
066700 99999 201712262300 360   2 *** *** *** * * * **** ** ** ** ** ** ** ** ** *   29   27 1003.8 *****  951.5 *** ***  0.00 ***** ***** ***** ** 
066700 99999 201712262320 270   2 *** *** *** * * * **** ** ** ** ** ** ** ** ** *   30   28 ****** 29.53 ****** *** *** ***** ***** ***** ***** ** 
066700 99999 201712262350 270   2 *** *** *** * * * **** ** ** ** ** ** ** ** ** *   30   28 ****** 29.50 ****** *** *** ***** ***** ***** ***** ** 
066700 99999 201712270000 300   2 *** 138 BKN * * * 18.8 ** ** ** ** ** ** ** ** *   29   28 1002.0 *****  949.9 *** ***  0.00  0.00 ***** ***** ** 
066700 99999 201712270050 300   2 *** *** *** * * * **** ** ** ** ** ** ** ** ** *   28   28 ****** 29.47 ****** *** *** ***** ***** ***** ***** ** 
066700 99999 201712270100 330   2 *** *** *** * * * **** ** ** ** ** ** ** ** ** *   30   29 1000.5 *****  948.5 *** ***  0.00 ***** ***** ***** ** 
066700 99999 201712270120 310   2 *** *** *** * * * **** ** ** ** ** ** ** ** ** *   30   28 ****** 29.44 ****** *** *** ***** ***** ***** ***** ** 
066700 99999 201712270150 300   2 *** *** *** * * * **** ** ** ** ** ** ** ** ** *   30   28 ****** 29.41 ****** *** *** ***** ***** ***** ***** ** 
066700 99999 201712270200 280   2 *** *** *** * * * **** ** ** ** ** ** ** ** ** *   30   29  998.7 *****  946.9 *** ***  0.00 ***** ***** ***** ** 
066700 99999 201712270220 990   2 *** *** *** * * * **** ** ** ** ** ** ** ** ** *   30   28 ****** 29.41 ****** *** *** ***** ***** ***** ***** ** 
066700 99999 201712270250 340   2 *** *** *** * * * **** ** ** ** ** ** ** ** ** *   30   28 ****** 29.38 ****** *** *** ***** ***** ***** ***** ** 
066700 99999 201712270300 350   5 *** 128 OVC * * * 18.8 ** ** ** ** ** ** ** ** *   31   30  996.8 *****  945.2 *** ***  0.00 ***** ***** ***** ** 
066700 99999 201712270320 340   5 *** *** *** * * * **** ** ** ** ** ** ** ** ** *   30   28 ****** 29.35 ****** *** *** ***** ***** ***** ***** ** 
066700 99999 201712270350 990   1 *** *** *** * * * **** ** ** ** ** ** ** ** ** *   32   28 ****** 29.32 ****** *** *** ***** ***** ***** ***** ** 
066700 99999 201712270400 300   2 *** *** *** * * * **** ** ** ** ** ** ** ** ** *   31   30  994.8 *****  943.3 *** ***  0.00 ***** ***** ***** ** 
066700 99999 201712270420 990   3 *** *** *** * * * **** ** ** ** ** ** ** ** ** *   30   28 ****** 29.29 ****** *** *** ***** ***** ***** ***** ** 
066700 99999 201712270450 280   5 *** *** *** * * * **** ** ** ** ** ** ** ** ** *   32   30 ****** 29.29 ****** *** *** ***** ***** ***** ***** ** 
066700 99999 201712270500 310   5 *** *** *** * * * **** ** ** ** ** ** ** ** ** *   31   30  994.2 *****  942.7 *** ***  0.00 ***** ***** ***** ** 
066700 99999 201712270520 310   5 *** *** *** * * * **** ** ** ** ** ** ** ** ** *   32   30 ****** 29.29 ****** *** *** ***** ***** ***** ***** ** 
066700 99999 201712270550 330   2 *** *** *** * * * **** ** ** ** ** ** ** ** ** *   32   30 ****** 29.29 ****** *** *** ***** ***** ***** ***** ** 
066700 99999 201712270600 330   2 ***  98 OVC * * * 18.8 ** ** ** ** ** ** ** ** *   33   31  994.2 *****  942.9 ***  29  0.00 *****  0.00  0.00 ** 
066700 99999 201712270620 990   2 ***  90 *** * * *  6.2 ** ** ** ** ** ** ** ** *   32   30 ****** 29.29 ****** *** *** ***** ***** ***** ***** ** 
066700 99999 201712270650 990   6 *** 170 *** * * *  6.2 ** ** ** ** ** ** ** ** *   32   30 ****** 29.26 ****** *** *** ***** ***** ***** ***** ** 
066700 99999 201712270700 170   5 *** *** *** * * * **** ** ** ** ** ** ** ** ** *   33   30  993.7 *****  942.4 *** ***  0.00 ***** ***** ***** ** 
066700 99999 201712270720 170   6 *** *** *** * * * **** ** ** ** ** ** ** ** ** *   32   30 ****** 29.26 ****** *** *** ***** ***** ***** ***** ** 
066700 99999 201712270750 130   9 *** *** *** * * * **** ** ** ** ** ** ** ** ** *   34   30 ****** 29.26 ****** *** *** ***** ***** ***** ***** ** 
066700 99999 201712270800 120   9 *** *** *** * * * **** ** ** ** ** ** ** ** ** *   33   31  992.9 *****  941.7 *** ***  0.00 ***** ***** ***** ** 
066700 99999 201712270820 130   8 ***  90 *** * * *  6.2 ** ** ** ** ** ** ** ** *   34   30 ****** 29.26 ****** *** *** ***** ***** ***** ***** ** 
066700 99999 201712270850 130   6 ***  85 *** * * *  6.2 ** ** ** ** ** ** ** ** *   34   30 ****** 29.23 ****** *** *** ***** ***** ***** ***** ** 
066700 99999 201712270900 130   5 ***  89 OVC * * * 18.8 ** ** ** ** ** ** ** ** *   34   31  992.1 *****  941.0 *** ***  0.00 ***** ***** ***** ** 
066700 99999 201712270920 130   8 ***  80 *** * * *  6.2 ** ** ** ** ** ** ** ** *   34   30 ****** 29.21 ****** *** *** ***** ***** ***** ***** ** 
066700 99999 201712270950 130   7 ***  80 *** * * *  6.2 ** ** ** ** ** ** ** ** *   36   30 ****** 29.21 ****** *** *** ***** ***** ***** ***** ** 
066700 99999 201712271000 130   5 *** *** *** * * * **** ** ** ** ** ** ** ** ** *   35   32  991.5 *****  940.6 *** ***  0.00 ***** ***** ***** ** 
066700 99999 201712271020 130   6 ***  70 *** * * *  6.2 ** ** ** ** ** ** ** ** *   36   30 ****** 29.21 ****** *** *** ***** ***** ***** ***** ** 
066700 99999 201712271050 990   2 ***  70 *** * * *  6.2 ** ** ** ** ** ** ** ** *   36   30 ****** 29.21 ****** *** *** ***** ***** ***** ***** ** 
066700 99999 201712271100 150   1 *** *** *** * * * **** ** ** ** ** ** ** ** ** *   36   32  990.5 *****  939.7 *** ***  0.00 ***** ***** ***** ** 
